frame,time_sec,left_ratio,right_ratio,avg_ratio,blink_event
1782,59.459,0.23621,0.24679,0.2415,0
1783,59.493,0.22278,0.24728,0.23503,0
1784,59.526,0.2302,0.2478,0.239,0
1785,59.559,0.2443,0.25919,0.25175,0
1786,59.593,0.24543,0.25377,0.2496,0
1787,59.626,0.2287,0.26192,0.24531,0
1788,59.66,0.24163,0.25466,0.24814,0
1789,59.693,0.24187,0.25311,0.24749,0
1790,59.726,0.23889,0.25064,0.24476,0
1791,59.76,0.23781,0.25521,0.24651,0
1792,59.793,0.25095,0.25086,0.2509,0
1793,59.826,0.23661,0.2489,0.24276,0
1794,59.86,0.24526,0.24571,0.24549,0
1795,59.893,0.2436,0.25305,0.24833,0
1796,59.927,0.23335,0.2486,0.24097,0
1797,59.96,0.23879,0.25135,0.24507,0
1798,59.993,0.21872,0.25384,0.23628,0
1799,60.027,0.2252,0.24895,0.23707,0
1800,60.06,0.22454,0.24004,0.23229,0
1801,60.093,0.21906,0.24589,0.23248,0
1802,60.127,0.22825,0.25514,0.2417,0
1803,60.16,0.23915,0.25631,0.24773,0
1804,60.193,0.24124,0.25008,0.24566,0
1805,60.227,0.23853,0.25253,0.24553,0
1806,60.26,0.24412,0.2571,0.25061,0
1807,60.294,0.24386,0.24782,0.24584,0
1808,60.327,0.24348,0.25191,0.24769,0
1809,60.36,0.22881,0.24868,0.23875,0
1810,60.394,0.23797,0.24722,0.2426,0
1811,60.427,0.23283,0.24752,0.24017,0
1812,60.46,0.23698,0.25049,0.24373,0
1813,60.494,0.23083,0.24717,0.239,0
1814,60.527,0.23621,0.25228,0.24424,0
1815,60.56,0.23786,0.26032,0.24909,0
1816,60.594,0.24235,0.25473,0.24854,0
1817,60.627,0.2399,0.25408,0.24699,0
1818,60.661,0.24116,0.25298,0.24707,0
1819,60.694,0.23033,0.25138,0.24085,0
1820,60.727,0.23502,0.24929,0.24216,0
1821,60.761,0.22738,0.25129,0.23933,0
1822,60.794,0.23236,0.25313,0.24275,0
1823,60.827,0.22681,0.25117,0.23899,0
1824,60.861,0.23156,0.25072,0.24114,0
1825,60.894,0.23972,0.25362,0.24667,0
1826,60.928,0.23571,0.24623,0.24097,0
1827,60.961,0.2253,0.26032,0.24281,0
1828,60.994,0.22533,0.25345,0.23939,0
1829,61.028,0.23919,0.25356,0.24638,0
1830,61.061,0.22663,0.25142,0.23902,0
1831,61.094,0.24048,0.25104,0.24576,0
1832,61.128,0.24348,0.25252,0.248,0
1833,61.161,0.2343,0.25141,0.24285,0
1834,61.194,0.23074,0.25862,0.24468,0
1835,61.228,0.23315,0.25347,0.24331,0
1836,61.261,0.23994,0.25284,0.24639,0
1837,61.295,0.23571,0.25254,0.24412,0
1838,61.328,0.22589,0.25626,0.24108,0
1839,61.361,0.24539,0.25307,0.24923,0
1840,61.395,0.24821,0.25121,0.24971,0
1841,61.428,0.24406,0.23996,0.24201,0
1842,61.461,0.24456,0.24781,0.24619,0
1843,61.495,0.2369,0.25883,0.24787,0
1844,61.528,0.23237,0.25387,0.24312,0
1845,61.562,0.23554,0.25362,0.24458,0
1846,61.595,0.2277,0.25417,0.24094,0
1847,61.628,0.23344,0.24349,0.23847,0
1848,61.662,0.24374,0.25368,0.24871,0
1849,61.695,0.23832,0.24593,0.24213,0
1850,61.728,0.22749,0.24725,0.23737,0
1851,61.762,0.24046,0.25304,0.24675,0
1852,61.795,0.24526,0.25584,0.25055,0
1853,61.828,0.24666,0.24718,0.24692,0
1854,61.862,0.23949,0.24417,0.24183,0
1855,61.895,0.23487,0.25032,0.24259,0
1856,61.929,0.23283,0.2477,0.24027,0
1857,61.962,0.24156,0.24665,0.2441,0
1858,61.995,0.23877,0.25062,0.24469,0
1859,62.029,0.23575,0.2519,0.24383,0
1860,62.062,0.23427,0.25483,0.24455,0
1861,62.095,0.24716,0.24884,0.248,0
1862,62.129,0.2427,0.24023,0.24146,0
1863,62.162,0.23539,0.24764,0.24151,0
1864,62.195,0.23588,0.23973,0.23781,0
1865,62.229,0.22973,0.24125,0.23549,0
1866,62.262,0.23444,0.2521,0.24327,0
1867,62.296,0.23789,0.24562,0.24176,0
1868,62.329,0.23328,0.25493,0.2441,0
1869,62.362,0.23873,0.24811,0.24342,0
1870,62.396,0.23378,0.25035,0.24206,0
1871,62.429,0.24071,0.24919,0.24495,0
1872,62.462,0.23215,0.25102,0.24159,0
1873,62.496,0.24511,0.2501,0.24761,0
1874,62.529,0.2364,0.25596,0.24618,0
1875,62.562,0.24373,0.25257,0.24815,0
1876,62.596,0.23422,0.25963,0.24693,0
1877,62.629,0.24325,0.25292,0.24808,0
1878,62.663,0.23168,0.25497,0.24332,0
1879,62.696,0.24441,0.2523,0.24835,0
1880,62.729,0.23774,0.2492,0.24347,0
1881,62.763,0.24258,0.25463,0.24861,0
1882,62.796,0.24909,0.25281,0.25095,0
1883,62.829,0.22688,0.25325,0.24006,0
1884,62.863,0.2446,0.25462,0.24961,0
1885,62.896,0.23385,0.25515,0.2445,0
1886,62.93,0.23831,0.25648,0.2474,0
1887,62.963,0.22801,0.25973,0.24387,0
1888,62.996,0.24299,0.25477,0.24888,0
1889,63.03,0.24478,0.25512,0.24995,0
1890,63.063,0.24197,0.25528,0.24862,0
1891,63.096,0.23887,0.25371,0.24629,0
1892,63.13,0.25056,0.25362,0.25209,0
1893,63.163,0.23747,0.25032,0.2439,0
1894,63.196,0.2403,0.25447,0.24738,0
1895,63.23,0.23392,0.25195,0.24293,0
1896,63.263,0.23976,0.2402,0.23998,0
1897,63.297,0.24245,0.24791,0.24518,0
1898,63.33,0.23904,0.24757,0.2433,0
1899,63.363,0.23513,0.2475,0.24132,0
1900,63.397,0.23761,0.25037,0.24399,0
1901,63.43,0.24308,0.24779,0.24544,0
1902,63.463,0.23802,0.24716,0.24259,0
1903,63.497,0.22514,0.24706,0.2361,0
1904,63.53,0.22981,0.24863,0.23922,0
1905,63.563,0.24885,0.2538,0.25133,0
1906,63.597,0.24188,0.24584,0.24386,0
1907,63.63,0.24045,0.24742,0.24393,0
1908,63.664,0.23926,0.25262,0.24594,0
1909,63.697,0.24042,0.24936,0.24489,0
1910,63.73,0.24156,0.24882,0.24519,0
1911,63.764,0.24103,0.24422,0.24262,0
1912,63.797,0.23808,0.25115,0.24462,0
1913,63.83,0.24455,0.24647,0.24551,0
1914,63.864,0.23385,0.25474,0.24429,0
1915,63.897,0.23588,0.24703,0.24146,0
1916,63.931,0.24606,0.2515,0.24878,0
1917,63.964,0.24363,0.25235,0.24799,0
1918,63.997,0.24744,0.25142,0.24943,0
1919,64.031,0.24314,0.25256,0.24785,0
1920,64.064,0.24342,0.25173,0.24757,0
1921,64.097,0.25091,0.25275,0.25183,0
1922,64.131,0.24475,0.24578,0.24527,0
1923,64.164,0.22567,0.25068,0.23818,0
1924,64.197,0.23159,0.24975,0.24067,0
1925,64.231,0.23681,0.24956,0.24318,0
1926,64.264,0.24351,0.25307,0.24829,0
1927,64.298,0.22331,0.24975,0.23653,0
1928,64.331,0.23695,0.24765,0.2423,0
1929,64.364,0.23195,0.24113,0.23654,0
1930,64.398,0.23639,0.2474,0.24189,0
1931,64.431,0.23254,0.25074,0.24164,0
1932,64.464,0.23046,0.24858,0.23952,0
1933,64.498,0.22774,0.25032,0.23903,0
1934,64.531,0.25076,0.25855,0.25465,0
1935,64.564,0.2419,0.25111,0.2465,0
1936,64.598,0.23258,0.25323,0.2429,0
1937,64.631,0.23466,0.25093,0.2428,0
1938,64.665,0.24378,0.25055,0.24716,0
1939,64.698,0.23194,0.25956,0.24575,0
1940,64.731,0.2339,0.25481,0.24435,0
1941,64.765,0.24583,0.25405,0.24994,0
1942,64.798,0.24847,0.26146,0.25497,0
1943,64.831,0.23271,0.25506,0.24389,0
1944,64.865,0.22624,0.248,0.23712,0
1945,64.898,0.22846,0.25045,0.23945,0
1946,64.932,0.23944,0.24723,0.24333,0
1947,64.965,0.23944,0.24656,0.243,0
1948,64.998,0.24957,0.25322,0.2514,0
1949,65.032,0.25105,0.24514,0.24809,0
1950,65.065,0.24996,0.24903,0.2495,0
1951,65.098,0.2298,0.25223,0.24102,0
1952,65.132,0.23225,0.2489,0.24057,0
1953,65.165,0.22971,0.2536,0.24166,0
1954,65.198,0.23321,0.25152,0.24237,0
1955,65.232,0.2416,0.25235,0.24698,0
1956,65.265,0.23867,0.24434,0.2415,0
1957,65.299,0.22991,0.24748,0.2387,0
1958,65.332,0.24368,0.25747,0.25057,0
1959,65.365,0.23715,0.24888,0.24301,0
1960,65.399,0.23214,0.25465,0.24339,0
1961,65.432,0.23609,0.25363,0.24486,0
1962,65.465,0.23169,0.24946,0.24058,0
1963,65.499,0.24273,0.2562,0.24947,0
1964,65.532,0.24558,0.24593,0.24576,0
1965,65.566,0.23356,0.24199,0.23778,0
1966,65.599,0.23877,0.24527,0.24202,0
1967,65.632,0.23856,0.24332,0.24094,0
1968,65.666,0.23027,0.25236,0.24131,0
1969,65.699,0.24185,0.25521,0.24853,0
1970,65.732,0.24395,0.25664,0.25029,0
1971,65.766,0.24019,0.2563,0.24825,0
1972,65.799,0.23954,0.25787,0.24871,0
1973,65.832,0.23997,0.25551,0.24774,0
1974,65.866,0.24337,0.24617,0.24477,0
1975,65.899,0.241,0.25165,0.24632,0
1976,65.933,0.22856,0.24944,0.239,0
1977,65.966,0.24061,0.25254,0.24658,0
1978,65.999,0.22639,0.24675,0.23657,0
1979,66.033,0.22858,0.25018,0.23938,0
1980,66.066,0.23884,0.25847,0.24865,0
1981,66.099,0.24044,0.25909,0.24976,0
1982,66.133,0.24443,0.25308,0.24876,0
1983,66.166,0.23218,0.2557,0.24394,0
1984,66.199,0.24354,0.25389,0.24871,0
1985,66.233,0.24336,0.24307,0.24322,0
1986,66.266,0.23308,0.2508,0.24194,0
1987,66.3,0.22681,0.25221,0.23951,0
1988,66.333,0.2462,0.25705,0.25163,0
1989,66.366,0.24717,0.25436,0.25076,0
1990,66.4,0.2413,0.24674,0.24402,0
1991,66.433,0.23375,0.25191,0.24283,0
1992,66.466,0.24059,0.25261,0.2466,0
1993,66.5,0.23251,0.24601,0.23926,0
1994,66.533,0.24223,0.25585,0.24904,0
1995,66.567,0.24147,0.25346,0.24747,0
1996,66.6,0.24226,0.25046,0.24636,0
1997,66.633,0.23858,0.25495,0.24677,0
1998,66.667,0.23753,0.26388,0.2507,0
1999,66.7,0.2354,0.26002,0.24771,0
2000,66.733,0.23127,0.2542,0.24274,0
2001,66.767,0.23397,0.25397,0.24397,0
2002,66.8,0.22827,0.24669,0.23748,0
2003,66.833,0.23627,0.24417,0.24022,0
2004,66.867,0.22441,0.2491,0.23675,0
2005,66.9,0.22743,0.25554,0.24148,0
2006,66.934,0.23,0.25704,0.24352,0
2007,66.967,0.22798,0.24674,0.23736,0
2008,67.0,0.23604,0.24632,0.24118,0
2009,67.034,0.23563,0.25125,0.24344,0
2010,67.067,0.24025,0.25195,0.2461,0
2011,67.1,0.23386,0.25496,0.24441,0
2012,67.134,0.23573,0.25782,0.24677,0
2013,67.167,0.23564,0.25936,0.2475,0
2014,67.2,0.2318,0.25741,0.24461,0
2015,67.234,0.23606,0.25927,0.24767,0
2016,67.267,0.23109,0.25174,0.24141,0
2017,67.301,0.22795,0.24525,0.2366,0
2018,67.334,0.23517,0.25123,0.2432,0
2019,67.367,0.23081,0.25726,0.24404,0
2020,67.401,0.23902,0.25516,0.24709,0
2021,67.434,0.23422,0.25238,0.2433,0
2022,67.467,0.23321,0.25402,0.24362,0
2023,67.501,0.23379,0.25187,0.24283,0
2024,67.534,0.23392,0.25612,0.24502,0
2025,67.567,0.22376,0.25167,0.23772,0
2026,67.601,0.24151,0.25895,0.25023,0
2027,67.634,0.23216,0.25281,0.24248,0
2028,67.668,0.22977,0.24866,0.23921,0
2029,67.701,0.2374,0.24348,0.24044,0
2030,67.734,0.24137,0.25127,0.24632,0
2031,67.768,0.23376,0.25198,0.24287,0
2032,67.801,0.2384,0.25248,0.24544,0
2033,67.834,0.22954,0.25244,0.24099,0
2034,67.868,0.23306,0.2521,0.24258,0
2035,67.901,0.23945,0.24707,0.24326,0
2036,67.935,0.24214,0.24507,0.2436,0
2037,67.968,0.23667,0.25044,0.24356,0
2038,68.001,0.24013,0.25491,0.24752,0
2039,68.035,0.22759,0.25473,0.24116,0
2040,68.068,0.2272,0.24952,0.23836,0
2041,68.101,0.22246,0.24726,0.23486,0
2042,68.135,0.23461,0.2466,0.2406,0
2043,68.168,0.23387,0.24425,0.23906,0
2044,68.201,0.23672,0.25552,0.24612,0
2045,68.235,0.24095,0.25711,0.24903,0
2046,68.268,0.24128,0.25609,0.24869,0
2047,68.302,0.22663,0.25551,0.24107,0
2048,68.335,0.23101,0.25121,0.24111,0
2049,68.368,0.24049,0.25336,0.24693,0
2050,68.402,0.24505,0.2509,0.24798,0
2051,68.435,0.23993,0.24688,0.24341,0
2052,68.468,0.23615,0.25403,0.24509,0
2053,68.502,0.24402,0.25305,0.24853,0
2054,68.535,0.24106,0.25574,0.2484,0
2055,68.569,0.23488,0.25911,0.247,0
2056,68.602,0.23627,0.25716,0.24672,0
2057,68.635,0.24118,0.24972,0.24545,0
2058,68.669,0.24201,0.24716,0.24458,0
2059,68.702,0.22633,0.24866,0.2375,0
2060,68.735,0.24585,0.24743,0.24664,0
2061,68.769,0.22848,0.24438,0.23643,0
2062,68.802,0.2318,0.24666,0.23923,0
2063,68.835,0.23589,0.24624,0.24106,0
2064,68.869,0.23712,0.24561,0.24137,0
2065,68.902,0.23194,0.25099,0.24146,0
2066,68.936,0.24052,0.2467,0.24361,0
2067,68.969,0.2408,0.24462,0.24271,0
2068,69.002,0.23497,0.24205,0.23851,0
2069,69.036,0.23694,0.25716,0.24705,0
2070,69.069,0.23135,0.24756,0.23946,0
2071,69.102,0.23836,0.24907,0.24372,0
2072,69.136,0.24749,0.25461,0.25105,0
2073,69.169,0.2357,0.24687,0.24129,0
2074,69.202,0.23867,0.25239,0.24553,0
2075,69.236,0.23463,0.25598,0.2453,0
2076,69.269,0.24112,0.25704,0.24908,0
2077,69.303,0.2317,0.25687,0.24428,0
2078,69.336,0.23794,0.25144,0.24469,0
2079,69.369,0.22963,0.25183,0.24073,0
2080,69.403,0.2349,0.2507,0.2428,0
2081,69.436,0.23707,0.25307,0.24507,0
2082,69.469,0.24434,0.25439,0.24936,0
2083,69.503,0.23746,0.2492,0.24333,0
2084,69.536,0.23924,0.25358,0.24641,0
2085,69.57,0.24154,0.24937,0.24546,0
2086,69.603,0.24,0.24896,0.24448,0
2087,69.636,0.24643,0.25054,0.24849,0
2088,69.67,0.23669,0.25284,0.24476,0
2089,69.703,0.24694,0.24868,0.24781,0
2090,69.736,0.23564,0.24947,0.24255,0
2091,69.77,0.22688,0.25432,0.2406,0
2092,69.803,0.24105,0.24983,0.24544,0
2093,69.836,0.24666,0.2506,0.24863,0
2094,69.87,0.23503,0.2505,0.24277,0
2095,69.903,0.23376,0.24657,0.24016,0
2096,69.937,0.22062,0.25274,0.23668,0
2097,69.97,0.22689,0.25409,0.24049,0
2098,70.003,0.23137,0.25431,0.24284,0
2099,70.037,0.22838,0.25524,0.24181,0
2100,70.07,0.23818,0.25065,0.24442,0
2101,70.103,0.23292,0.25866,0.24579,0
2102,70.137,0.23826,0.25824,0.24825,0
2103,70.17,0.23722,0.25363,0.24543,0
2104,70.203,0.24465,0.24403,0.24434,0
2105,70.237,0.24375,0.25422,0.24899,0
2106,70.27,0.23876,0.25165,0.2452,0
2107,70.304,0.23618,0.24764,0.24191,0
2108,70.337,0.23786,0.2614,0.24963,0
2109,70.37,0.23848,0.2522,0.24534,0
2110,70.404,0.23112,0.25126,0.24119,0
2111,70.437,0.22549,0.24776,0.23662,0
2112,70.47,0.2265,0.2508,0.23865,0
2113,70.504,0.2255,0.24936,0.23743,0
2114,70.537,0.2425,0.24892,0.24571,0
2115,70.57,0.23396,0.25773,0.24585,0
2116,70.604,0.23504,0.2555,0.24527,0
2117,70.637,0.24201,0.24811,0.24506,0
2118,70.671,0.24847,0.25051,0.24949,0
2119,70.704,0.23797,0.24972,0.24385,0
2120,70.737,0.23704,0.2476,0.24232,0
2121,70.771,0.2325,0.25371,0.24311,0
2122,70.804,0.22945,0.25238,0.24092,0
2123,70.837,0.23213,0.25564,0.24388,0
2124,70.871,0.23039,0.25076,0.24057,0
2125,70.904,0.2372,0.2557,0.24645,0
2126,70.938,0.23054,0.25315,0.24185,0
2127,70.971,0.23446,0.24854,0.2415,0
2128,71.004,0.24305,0.25447,0.24876,0
2129,71.038,0.23917,0.2477,0.24343,0
2130,71.071,0.22604,0.25275,0.23939,0
2131,71.104,0.22303,0.24591,0.23447,0
2132,71.138,0.22464,0.24933,0.23698,0
2133,71.171,0.2373,0.24341,0.24036,0
2134,71.204,0.23952,0.24247,0.24099,0
2135,71.238,0.24369,0.2465,0.24509,0
2136,71.271,0.24798,0.25379,0.25088,0
2137,71.305,0.24348,0.25085,0.24717,0
2138,71.338,0.23876,0.24938,0.24407,0
2139,71.371,0.22999,0.24933,0.23966,0
2140,71.405,0.23522,0.24764,0.24143,0
2141,71.438,0.24603,0.24955,0.24779,0
2142,71.471,0.23084,0.24881,0.23982,0
2143,71.505,0.23069,0.24219,0.23644,0
2144,71.538,0.23943,0.25013,0.24478,0
2145,71.572,0.22553,0.26173,0.24363,0
2146,71.605,0.22668,0.25789,0.24228,0
2147,71.638,0.23976,0.24917,0.24447,0
2148,71.672,0.23866,0.25717,0.24792,0
2149,71.705,0.24849,0.25272,0.2506,0
2150,71.738,0.2418,0.25363,0.24772,0
2151,71.772,0.23483,0.25089,0.24286,0
2152,71.805,0.23347,0.24629,0.23988,0
2153,71.838,0.23659,0.24925,0.24292,0
2154,71.872,0.23919,0.25259,0.24589,0
2155,71.905,0.23894,0.25173,0.24534,0
2156,71.939,0.23391,0.2446,0.23925,0
2157,71.972,0.23945,0.25443,0.24694,0
2158,72.005,0.24013,0.25651,0.24832,0
2159,72.039,0.24046,0.25513,0.2478,0
2160,72.072,0.23913,0.25532,0.24723,0
2161,72.105,0.23507,0.24977,0.24242,0
2162,72.139,0.24312,0.25104,0.24708,0
2163,72.172,0.23174,0.24258,0.23716,0
2164,72.205,0.23406,0.25526,0.24466,0
2165,72.239,0.23857,0.24677,0.24267,0
2166,72.272,0.23415,0.25078,0.24246,0
2167,72.306,0.23626,0.24758,0.24192,0
2168,72.339,0.23486,0.25019,0.24252,0
2169,72.372,0.24042,0.2562,0.24831,0
2170,72.406,0.23273,0.24493,0.23883,0
2171,72.439,0.24043,0.25232,0.24637,0
2172,72.472,0.23773,0.24806,0.2429,0
2173,72.506,0.23798,0.24775,0.24286,0
2174,72.539,0.23092,0.25895,0.24494,0
2175,72.573,0.22619,0.25658,0.24138,0
2176,72.606,0.22856,0.25154,0.24005,0
2177,72.639,0.22982,0.24708,0.23845,0
2178,72.673,0.23712,0.24668,0.2419,0
2179,72.706,0.24614,0.24606,0.2461,0
2180,72.739,0.22104,0.25053,0.23579,0
2181,72.773,0.22491,0.25223,0.23857,0
2182,72.806,0.22805,0.24789,0.23797,0
2183,72.839,0.22978,0.24345,0.23662,0
2184,72.873,0.24173,0.24265,0.24219,0
2185,72.906,0.23387,0.24711,0.24049,0
2186,72.94,0.24622,0.25381,0.25002,0
2187,72.973,0.2434,0.24473,0.24407,0
2188,73.006,0.23439,0.25121,0.2428,0
2189,73.04,0.23561,0.24694,0.24128,0
2190,73.073,0.24866,0.25226,0.25046,0
2191,73.106,0.23492,0.24854,0.24173,0
2192,73.14,0.24235,0.24959,0.24597,0
2193,73.173,0.23644,0.24483,0.24064,0
2194,73.206,0.23977,0.25082,0.24529,0
2195,73.24,0.22847,0.24694,0.23771,0
2196,73.273,0.24128,0.25736,0.24932,0
2197,73.307,0.23707,0.25403,0.24555,0
2198,73.34,0.23477,0.24852,0.24165,0
2199,73.373,0.23866,0.25171,0.24518,0
2200,73.407,0.23196,0.25557,0.24376,0
2201,73.44,0.23538,0.25132,0.24335,0
2202,73.473,0.22939,0.24402,0.2367,0
2203,73.507,0.24483,0.24488,0.24486,0
2204,73.54,0.22969,0.24199,0.23584,0
2205,73.573,0.23758,0.23873,0.23815,0
2206,73.607,0.25048,0.25373,0.25211,0
2207,73.64,0.2352,0.24283,0.23901,0
2208,73.674,0.2407,0.2436,0.24215,0
2209,73.707,0.23753,0.24751,0.24252,0
2210,73.74,0.23319,0.25389,0.24354,0
2211,73.774,0.22747,0.2553,0.24138,0
2212,73.807,0.23793,0.25711,0.24752,0
2213,73.84,0.23888,0.25077,0.24483,0
2214,73.874,0.23704,0.25452,0.24578,0
2215,73.907,0.23898,0.24406,0.24152,0
2216,73.941,0.22766,0.25199,0.23983,0
2217,73.974,0.22906,0.25257,0.24081,0
2218,74.007,0.2367,0.25226,0.24448,0
2219,74.041,0.22317,0.25025,0.23671,0
2220,74.074,0.24209,0.24893,0.24551,0
2221,74.107,0.23333,0.24666,0.23999,0
2222,74.141,0.23969,0.23854,0.23911,0
2223,74.174,0.23985,0.23979,0.23982,0
2224,74.207,0.23817,0.25314,0.24566,0
2225,74.241,0.22704,0.25067,0.23886,0
2226,74.274,0.24534,0.25236,0.24885,0
2227,74.308,0.2459,0.25147,0.24868,0
2228,74.341,0.23994,0.2531,0.24652,0
2229,74.374,0.22409,0.25719,0.24064,0
2230,74.408,0.24646,0.25456,0.25051,0
2231,74.441,0.23787,0.25175,0.24481,0
2232,74.474,0.22976,0.24242,0.23609,0
2233,74.508,0.22671,0.25338,0.24005,0
2234,74.541,0.23817,0.25079,0.24448,0
2235,74.575,0.22584,0.25369,0.23977,0
2236,74.608,0.23245,0.25848,0.24546,0
2237,74.641,0.23679,0.25305,0.24492,0
2238,74.675,0.23272,0.25472,0.24372,0
2239,74.708,0.22468,0.25025,0.23747,0
2240,74.741,0.23638,0.24649,0.24143,0
2241,74.775,0.23674,0.24679,0.24176,0
2242,74.808,0.23365,0.25394,0.2438,0
2243,74.841,0.23071,0.2458,0.23825,0
2244,74.875,0.22293,0.23936,0.23115,0
2245,74.908,0.2316,0.24906,0.24033,0
2246,74.942,0.23923,0.24732,0.24328,0
2247,74.975,0.23711,0.24847,0.24279,0
2248,75.008,0.23681,0.24454,0.24068,0
2249,75.042,0.2419,0.25048,0.24619,0
2250,75.075,0.23712,0.25686,0.24699,0
2251,75.108,0.23916,0.25832,0.24874,0
2252,75.142,0.22552,0.24972,0.23762,0
2253,75.175,0.2327,0.25031,0.2415,0
2254,75.208,0.23554,0.25402,0.24478,0
2255,75.242,0.23487,0.24828,0.24157,0
2256,75.275,0.23551,0.23969,0.2376,0
2257,75.309,0.23337,0.25305,0.24321,0
2258,75.342,0.23682,0.25698,0.2469,0
2259,75.375,0.2312,0.25538,0.24329,0
2260,75.409,0.24099,0.26348,0.25223,0
2261,75.442,0.23482,0.26052,0.24767,0
2262,75.475,0.22406,0.25016,0.23711,0
2263,75.509,0.23149,0.24799,0.23974,0
2264,75.542,0.23479,0.246,0.24039,0
2265,75.576,0.24417,0.24778,0.24597,0
2266,75.609,0.23324,0.24539,0.23931,0
2267,75.642,0.234,0.25038,0.24219,0
2268,75.676,0.23756,0.25159,0.24457,0
2269,75.709,0.23867,0.24658,0.24263,0
2270,75.742,0.23329,0.25631,0.2448,0
2271,75.776,0.23476,0.2546,0.24468,0
2272,75.809,0.24007,0.25254,0.2463,0
2273,75.842,0.24025,0.25112,0.24569,0
2274,75.876,0.24101,0.25491,0.24796,0
2275,75.909,0.23898,0.24814,0.24356,0
2276,75.943,0.23108,0.25375,0.24242,0
2277,75.976,0.23426,0.25499,0.24463,0
2278,76.009,0.23053,0.25284,0.24169,0
2279,76.043,0.24442,0.24688,0.24565,0
2280,76.076,0.23153,0.25722,0.24437,0
2281,76.109,0.23956,0.25278,0.24617,0
2282,76.143,0.24329,0.25515,0.24922,0
2283,76.176,0.23841,0.25394,0.24618,0
2284,76.209,0.23881,0.2478,0.2433,0
2285,76.243,0.23088,0.24519,0.23804,0
2286,76.276,0.23923,0.24601,0.24262,0
2287,76.31,0.23423,0.24624,0.24023,0
2288,76.343,0.22941,0.24787,0.23864,0
2289,76.376,0.23717,0.24674,0.24195,0
2290,76.41,0.23143,0.24763,0.23953,0
2291,76.443,0.2369,0.25512,0.24601,0
2292,76.476,0.24691,0.25387,0.25039,0
2293,76.51,0.2288,0.25043,0.23962,0
2294,76.543,0.226,0.25425,0.24013,0
2295,76.576,0.23897,0.2468,0.24288,0
2296,76.61,0.24039,0.25208,0.24624,0
2297,76.643,0.23358,0.24677,0.24017,0
2298,76.677,0.22661,0.24832,0.23747,0
2299,76.71,0.23238,0.25284,0.24261,0
2300,76.743,0.22904,0.2495,0.23927,0
2301,76.777,0.24011,0.24258,0.24135,0
2302,76.81,0.23089,0.24992,0.24041,0
2303,76.843,0.23545,0.25192,0.24369,0
2304,76.877,0.2296,0.24708,0.23834,0
2305,76.91,0.23436,0.25388,0.24412,0
2306,76.944,0.24013,0.23976,0.23994,0
2307,76.977,0.23932,0.25167,0.2455,0
2308,77.01,0.22498,0.24889,0.23693,0
2309,77.044,0.23448,0.24596,0.24022,0
2310,77.077,0.23007,0.24196,0.23601,0
2311,77.11,0.23943,0.24577,0.2426,0
2312,77.144,0.23294,0.25094,0.24194,0
2313,77.177,0.23616,0.25033,0.24325,0
2314,77.21,0.23519,0.23609,0.23564,0
2315,77.244,0.23233,0.24569,0.23901,0
2316,77.277,0.23765,0.24723,0.24244,0
2317,77.311,0.23219,0.25646,0.24432,0
2318,77.344,0.24958,0.24435,0.24696,0
2319,77.377,0.23281,0.24221,0.23751,0
2320,77.411,0.23602,0.25608,0.24605,0
2321,77.444,0.22449,0.24988,0.23719,0
2322,77.477,0.23005,0.25246,0.24126,0
2323,77.511,0.22984,0.24851,0.23918,0
2324,77.544,0.2346,0.25292,0.24376,0
2325,77.578,0.2343,0.2562,0.24525,0
2326,77.611,0.23689,0.25335,0.24512,0
2327,77.644,0.23734,0.24957,0.24345,0
2328,77.678,0.23774,0.25508,0.24641,0
2329,77.711,0.23581,0.25506,0.24543,0
2330,77.744,0.23942,0.25048,0.24495,0
2331,77.778,0.23433,0.25633,0.24533,0
2332,77.811,0.22595,0.25245,0.2392,0
2333,77.844,0.23374,0.25533,0.24454,0
2334,77.878,0.22878,0.24748,0.23813,0
2335,77.911,0.2286,0.23972,0.23416,0
2336,77.945,0.2226,0.24739,0.235,0
2337,77.978,0.2295,0.25346,0.24148,0
2338,78.011,0.217,0.25248,0.23474,0
2339,78.045,0.22774,0.25509,0.24142,0
2340,78.078,0.21909,0.25491,0.237,0
2341,78.111,0.21929,0.25071,0.235,0
2342,78.145,0.22675,0.25118,0.23896,0
2343,78.178,0.22966,0.25457,0.24211,0
2344,78.211,0.23024,0.25167,0.24096,0
2345,78.245,0.23273,0.25521,0.24397,0
2346,78.278,0.22749,0.24139,0.23444,0
2347,78.312,0.22517,0.24169,0.23343,0
2348,78.345,0.22845,0.24572,0.23708,0
2349,78.378,0.23134,0.25244,0.24189,0
2350,78.412,0.21383,0.23538,0.2246,0
2351,78.445,0.19196,0.22939,0.21068,0
2352,78.478,0.19992,0.22216,0.21104,0
2353,78.512,0.17293,0.22324,0.19809,0
2354,78.545,0.1928,0.22575,0.20928,0
2355,78.579,0.20092,0.22453,0.21273,0
2356,78.612,0.22277,0.2398,0.23128,0
2357,78.645,0.21469,0.22846,0.22157,0
2358,78.679,0.22274,0.24268,0.23271,0
2359,78.712,0.21727,0.23092,0.2241,0
2360,78.745,0.21794,0.23596,0.22695,0
2361,78.779,0.2246,0.24182,0.23321,0
2362,78.812,0.2268,0.24107,0.23393,0
2363,78.845,0.22521,0.23588,0.23055,0
